active,certifications,created_date,date_of_hire,email,employee_id,first_name,full_name,group,last_name,personnel_id,phone_mobile,phone_work,role,shift,station,unit,updated_date,user_id,username
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2002-06-19,mmcfarland@firedepartment.org,FD9191,Mary,Mary Mcfarland,OPERATIONS,Mcfarland,FP-f3dfd355-bbe1-467d-94e9-91edeb713ef5,(425) 914-8981,(206) 609-9931,CAPTAIN,A,STATION_15,MEDIC 015,2025-09-15 10:46:13,mmcfarland,mmcfarland
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2023-08-29,mshields@firedepartment.org,FD8674,Michael,Michael Shields,TRAINING,Shields,FP-7ce87754-db17-45d1-ad35-5f7980ec6677,(564) 469-6216,(206) 900-8594,FIREFIGHTER,B,STATION_24,ENGINE 024,2025-09-15 10:46:13,mshields,mshields
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2024-07-27,mmartinez@firedepartment.org,FD2300,Michael,Michael Martinez,PREVENTION,Martinez,FP-977fda43-8381-4ff5-a76f-a552a3337ba5,(206) 458-7675,(206) 571-8296,PARAMEDIC,B,STATION_28,LADDER 028,2025-09-15 10:46:13,mmartinez,mmartinez
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2000-12-06,shendrix@firedepartment.org,FD1442,Sandra,Sandra Hendrix,ADMIN,Hendrix,FP-c08bf5bb-14df-449c-abb3-09092cdc16f1,(425) 590-2852,(206) 523-8193,CAPTAIN,B,STATION_02,MEDIC 002,2025-09-15 10:46:13,shendrix,shendrix
True,"[""EMT""]",2025-09-15 10:46:13,2001-08-20,akerr@firedepartment.org,FD7129,Andre,Andre Kerr,PREVENTION,Kerr,FP-d1c0ea84-77d0-4a6e-b036-b5c54e128154,(206) 349-2680,(564) 975-8954,CAPTAIN,B,STATION_10,AID 010,2025-09-15 10:46:13,akerr,akerr
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2003-09-16,bporter@firedepartment.org,FD4613,Brittany,Brittany Porter,ADMIN,Porter,FP-c46bb45c-4bf4-4473-aa9b-5a9f64dff01a,(206) 762-3903,(360) 203-1448,FIREFIGHTER,A,STATION_02,LADDER 002,2025-09-15 10:46:13,bporter,bporter
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2009-08-13,mwright@firedepartment.org,FD2657,Matthew,Matthew Wright,OPERATIONS,Wright,FP-fe35f93a-a7f0-40e4-ad86-effe68af55dc,(206) 456-5716,(206) 284-8688,PARAMEDIC,A,STATION_13,MEDIC 013,2025-09-15 10:46:13,mwright,mwright
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2019-10-28,despinoza@firedepartment.org,FD3714,Darlene,Darlene Espinoza,OPERATIONS,Espinoza,FP-4a1b155e-3e41-4136-af35-124e64ac2711,(425) 228-1832,(360) 873-5564,CAPTAIN,C,STATION_24,LADDER 024,2025-09-15 10:46:13,despinoza,despinoza
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2019-03-25,wwells@firedepartment.org,FD6883,Wanda,Wanda Wells,PREVENTION,Wells,FP-9509b15d-6b89-49fa-86a8-d0fa66336c17,(564) 648-8612,(206) 652-1485,FIREFIGHTER,A,STATION_19,MEDIC 019,2025-09-15 10:46:13,wwells,wwells
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2004-02-03,cherrera@firedepartment.org,FD2466,Cheryl,Cheryl Herrera,ADMIN,Herrera,FP-3d5b3b07-f414-46fc-9b24-9d821150288b,(206) 544-9721,(206) 673-5303,BATTALION_CHIEF,B,STATION_05,MEDIC 005,2025-09-15 10:46:13,cherrera,cherrera
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2021-04-13,kwatts@firedepartment.org,FD5379,Kimberly,Kimberly Watts,TRAINING,Watts,FP-986fcd04-0131-4835-9519-4aac1e14a7bb,(425) 802-3890,(206) 968-4590,LIEUTENANT,B,STATION_15,MEDIC 015,2025-09-15 10:46:13,kwatts,kwatts
True,"[""EMT""]",2025-09-15 10:46:13,2024-09-08,cmendez@firedepartment.org,FD2971,Christina,Christina Mendez,TRAINING,Mendez,FP-0d08101d-3ddd-4175-99b7-4e5e123334b0,(425) 738-4323,(206) 993-7785,LIEUTENANT,B,STATION_09,LADDER 009,2025-09-15 10:46:13,cmendez,cmendez
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2014-08-27,cfischer@firedepartment.org,FD7426,Crystal,Crystal Fischer,PREVENTION,Fischer,FP-24138611-922f-445a-9e12-61953670b939,(206) 826-9757,(206) 698-6697,BATTALION_CHIEF,A,STATION_01,ENGINE 001,2025-09-15 10:46:13,cfischer,cfischer
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2020-09-02,tluna@firedepartment.org,FD5703,Tommy,Tommy Luna,OPERATIONS,Luna,FP-17130696-17da-40e2-9dd3-d47b21c5f3d0,(206) 301-2743,(206) 555-2975,BATTALION_CHIEF,C,STATION_11,AID 011,2025-09-15 10:46:13,tluna,tluna
True,"[""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2022-11-04,aperry@firedepartment.org,FD8641,Alice,Alice Perry,PREVENTION,Perry,FP-3fbfb5f0-5325-4a2c-bb20-f562b2a9a3e1,(360) 984-7721,(206) 325-4122,BATTALION_CHIEF,C,STATION_02,LADDER 002,2025-09-15 10:46:13,aperry,aperry
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2008-09-02,rhood@firedepartment.org,FD4909,Richard,Richard Hood,TRAINING,Hood,FP-e72e72e9-06c9-4c19-9992-5d2d8ba929b3,(425) 629-6393,(360) 717-7683,BATTALION_CHIEF,A,STATION_12,ENGINE 012,2025-09-15 10:46:13,rhood,rhood
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2008-12-20,ksparks@firedepartment.org,FD4200,Kenneth,Kenneth Sparks,TRAINING,Sparks,FP-5cc28bb6-9d12-495f-835d-f671ea46c681,(425) 711-1252,(206) 449-5056,FIREFIGHTER,B,STATION_33,MEDIC 033,2025-09-15 10:46:13,ksparks,ksparks
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2011-04-11,kibarra@firedepartment.org,FD5736,Kayla,Kayla Ibarra,PREVENTION,Ibarra,FP-060e40b9-2403-40a3-957b-91225092e94f,(425) 651-3534,(206) 767-2489,LIEUTENANT,C,STATION_13,MEDIC 013,2025-09-15 10:46:13,kibarra,kibarra
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-06-09,nrobinson@firedepartment.org,FD7501,Nancy,Nancy Robinson,PREVENTION,Robinson,FP-4c7d3ceb-2670-4878-9e9a-76a804a19689,(206) 471-2773,(206) 426-3919,FIREFIGHTER,C,STATION_09,ENGINE 009,2025-09-15 10:46:13,nrobinson,nrobinson
True,"[""EMT"", ""TECH_REScue""]",2025-09-15 10:46:13,2003-08-15,adavidson@firedepartment.org,FD7600,Amanda,Amanda Davidson,TRAINING,Davidson,FP-f496ba2c-9c54-40d8-b635-9ed34778881f,(206) 824-9266,(206) 559-9603,LIEUTENANT,C,STATION_29,MEDIC 029,2025-09-15 10:46:13,adavidson,adavidson
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2024-07-20,gstevens@firedepartment.org,FD4932,Gordon,Gordon Stevens,OPERATIONS,Stevens,FP-2c71f1c3-1aa4-435a-b394-d4d7fed53280,(425) 872-1117,(206) 904-5449,PARAMEDIC,C,STATION_25,MEDIC 025,2025-09-15 10:46:13,gstevens,gstevens
True,"[""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2009-09-23,jvargas@firedepartment.org,FD1395,James,James Vargas,OPERATIONS,Vargas,FP-948e8c4a-9fd2-49ac-a6c2-82281e3793aa,(206) 700-9174,(206) 573-6850,LIEUTENANT,C,STATION_16,AID 016,2025-09-15 10:46:13,jvargas,jvargas
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2003-11-19,csawyer@firedepartment.org,FD3870,Cathy,Cathy Sawyer,TRAINING,Sawyer,FP-938a32bd-523b-4310-989a-1543a90e32ec,(206) 930-9554,(206) 936-3734,BATTALION_CHIEF,A,STATION_33,MEDIC 033,2025-09-15 10:46:13,csawyer,csawyer
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2019-01-22,rdavies@firedepartment.org,FD9738,Robin,Robin Davies,PREVENTION,Davies,FP-f7761cf2-83f6-45c6-b36a-7c8550e32be1,(206) 926-8730,(206) 422-8396,BATTALION_CHIEF,A,STATION_26,LADDER 026,2025-09-15 10:46:13,rdavies,rdavies
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2001-04-27,dhill@firedepartment.org,FD8950,Danielle,Danielle Hill,PREVENTION,Hill,FP-0e2e64f5-56bf-47e2-9932-c62e2d9ecbc0,(425) 979-3832,(206) 993-3040,LIEUTENANT,C,STATION_37,AID 037,2025-09-15 10:46:13,dhill,dhill
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2005-12-25,dreyes@firedepartment.org,FD2589,David,David Reyes,PREVENTION,Reyes,FP-388233ee-da15-427e-9b58-d53739931bb1,(206) 514-4161,(206) 878-3625,FIREFIGHTER,C,STATION_22,ENGINE 022,2025-09-15 10:46:13,dreyes,dreyes
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2006-01-20,mpayne@firedepartment.org,FD4453,Michele,Michele Payne,ADMIN,Payne,FP-4b5205cd-8bc3-4e65-8b2b-c6dd47385b56,(206) 745-2894,(360) 518-3329,FIREFIGHTER,A,STATION_03,AID 003,2025-09-15 10:46:13,mpayne,mpayne
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2003-11-05,jherman@firedepartment.org,FD4433,John,John Herman,OPERATIONS,Herman,FP-be5dae06-5c16-404f-a12d-30497d18e3ac,(206) 248-1635,(206) 683-6023,FIREFIGHTER,C,STATION_24,ENGINE 024,2025-09-15 10:46:13,jherman,jherman
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2007-04-03,jmiddleton@firedepartment.org,FD4970,Jacqueline,Jacqueline Middleton,ADMIN,Middleton,FP-a89758e0-cc54-4664-9a1c-0aab72a10a63,(360) 328-7889,(206) 818-4965,BATTALION_CHIEF,A,STATION_01,MEDIC 001,2025-09-15 10:46:13,jmiddleton,jmiddleton
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2000-12-26,ybraun@firedepartment.org,FD1143,Yvette,Yvette Braun,ADMIN,Braun,FP-5740c946-9646-4891-86fc-243399fc48fa,(206) 232-5288,(206) 334-2881,FIREFIGHTER,B,STATION_35,MEDIC 035,2025-09-15 10:46:13,ybraun,ybraun
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2012-01-03,sfischer@firedepartment.org,FD2202,Steven,Steven Fischer,ADMIN,Fischer,FP-a623d6e9-d8fb-4389-99bb-f6d547e04357,(425) 726-6480,(206) 665-1202,PARAMEDIC,A,STATION_17,MEDIC 017,2025-09-15 10:46:13,sfischer,sfischer
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2004-11-10,kfletcher@firedepartment.org,FD8351,Kimberly,Kimberly Fletcher,PREVENTION,Fletcher,FP-aaf56568-57af-4918-8529-bad2f7257b0e,(206) 430-2687,(206) 821-9266,LIEUTENANT,A,STATION_04,ENGINE 004,2025-09-15 10:46:13,kfletcher,kfletcher
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2018-01-31,jturner@firedepartment.org,FD1093,Jessica,Jessica Turner,TRAINING,Turner,FP-d7e3a619-b918-4087-8b14-c0a64a8e72b0,(206) 724-4076,(360) 799-7569,PARAMEDIC,B,STATION_37,AID 037,2025-09-15 10:46:13,jturner,jturner
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2022-12-27,gwarren@firedepartment.org,FD7782,Gina,Gina Warren,ADMIN,Warren,FP-c354af25-ffb1-4cad-b1b2-8dccb683d77f,(425) 933-8149,(425) 892-1422,BATTALION_CHIEF,B,STATION_02,LADDER 002,2025-09-15 10:46:13,gwarren,gwarren
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2012-01-31,sreese@firedepartment.org,FD5589,Savannah,Savannah Reese,OPERATIONS,Reese,FP-051597fe-f5d4-4bc6-835e-8d862084a8a2,(206) 269-9246,(206) 436-4721,BATTALION_CHIEF,B,STATION_36,ENGINE 036,2025-09-15 10:46:13,sreese,sreese
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2018-12-20,kjones@firedepartment.org,FD4379,Kevin,Kevin Jones,OPERATIONS,Jones,FP-11f2e637-3471-412c-932f-c91614c6d0bc,(206) 899-1316,(206) 475-1690,PARAMEDIC,C,STATION_02,LADDER 002,2025-09-15 10:46:13,kjones,kjones
True,"[""EMT"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2018-06-30,cschmidt@firedepartment.org,FD2766,Cristian,Cristian Schmidt,OPERATIONS,Schmidt,FP-1532f939-8977-4a30-815a-abe839ec0861,(206) 505-5835,(425) 818-9765,LIEUTENANT,C,STATION_26,ENGINE 026,2025-09-15 10:46:13,cschmidt,cschmidt
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2013-03-21,jmurphy@firedepartment.org,FD2983,Joshua,Joshua Murphy,ADMIN,Murphy,FP-9ed0b841-8c69-44fc-8b62-5d08db75352e,(564) 856-6027,(425) 296-3570,CAPTAIN,C,STATION_33,AID 033,2025-09-15 10:46:13,jmurphy,jmurphy
True,"[""EMT""]",2025-09-15 10:46:13,2020-07-30,afuller@firedepartment.org,FD1082,Adam,Adam Fuller,TRAINING,Fuller,FP-2e7a24b4-3a05-488c-8e57-a33bcf9b35bc,(564) 961-1486,(206) 494-4933,BATTALION_CHIEF,A,STATION_26,MEDIC 026,2025-09-15 10:46:13,afuller,afuller
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2018-07-15,cjohnson@firedepartment.org,FD2456,Christopher,Christopher Johnson,ADMIN,Johnson,FP-af844904-0322-4cf3-a877-a7d453102e6d,(206) 951-4310,(206) 741-2300,PARAMEDIC,C,STATION_07,AID 007,2025-09-15 10:46:13,cjohnson,cjohnson
True,"[""HAZMAT""]",2025-09-15 10:46:13,2005-03-03,chill@firedepartment.org,FD6227,Caitlin,Caitlin Hill,PREVENTION,Hill,FP-92f36be9-d315-4a7c-a6bf-933920c48091,(206) 735-4901,(206) 379-1046,FIREFIGHTER,A,STATION_07,MEDIC 007,2025-09-15 10:46:13,chill,chill
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2007-03-18,calvarez@firedepartment.org,FD2309,Crystal,Crystal Alvarez,TRAINING,Alvarez,FP-f1103a4e-34b2-405e-a853-af8c7d92a516,(360) 279-2023,(206) 337-9919,PARAMEDIC,C,STATION_11,MEDIC 011,2025-09-15 10:46:13,calvarez,calvarez
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2005-11-29,sbrown@firedepartment.org,FD6249,Stephen,Stephen Brown,TRAINING,Brown,FP-e4ff47e9-0994-478e-acd3-eb4f0a11a0b1,(206) 398-4110,(206) 832-5802,BATTALION_CHIEF,C,STATION_36,AID 036,2025-09-15 10:46:13,sbrown,sbrown
True,"[""EMT"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2013-10-16,vgrant@firedepartment.org,FD9467,Victor,Victor Grant,TRAINING,Grant,FP-36db638f-07c8-49ca-adc3-3de09319914d,(425) 521-1444,(360) 496-4056,LIEUTENANT,C,STATION_08,MEDIC 008,2025-09-15 10:46:13,vgrant,vgrant
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2014-06-29,kdennis@firedepartment.org,FD2595,Kenneth,Kenneth Dennis,TRAINING,Dennis,FP-e41c4859-5492-4c76-84ce-70866a6d2f96,(564) 764-5388,(206) 914-4636,BATTALION_CHIEF,B,STATION_16,MEDIC 016,2025-09-15 10:46:13,kdennis,kdennis
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2007-11-24,rbean@firedepartment.org,FD2330,Robert,Robert Bean,PREVENTION,Bean,FP-c7427f2c-121d-4105-ba03-f81eae477a84,(360) 270-2986,(206) 709-4516,BATTALION_CHIEF,C,STATION_07,AID 007,2025-09-15 10:46:13,rbean,rbean
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2010-03-31,raguirre@firedepartment.org,FD4557,Robert,Robert Aguirre,PREVENTION,Aguirre,FP-ab554b0f-4b18-4208-99d0-db956ef0452b,(360) 483-8496,(206) 770-2593,LIEUTENANT,A,STATION_13,AID 013,2025-09-15 10:46:13,raguirre,raguirre
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2019-03-09,dfuentes@firedepartment.org,FD3662,Daniel,Daniel Fuentes,OPERATIONS,Fuentes,FP-f33269dd-fcb8-4859-8ba4-985807d3466e,(206) 419-7314,(206) 406-2239,PARAMEDIC,A,STATION_11,AID 011,2025-09-15 10:46:13,dfuentes,dfuentes
True,"[""EMT""]",2025-09-15 10:46:13,2016-07-31,clewis@firedepartment.org,FD6836,Christina,Christina Lewis,OPERATIONS,Lewis,FP-b952ac23-04f6-4f4f-9b13-558776891fc1,(425) 806-6701,(206) 349-9845,PARAMEDIC,C,STATION_14,AID 014,2025-09-15 10:46:13,clewis,clewis
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2010-12-07,danderson@firedepartment.org,FD3123,Daniel,Daniel Anderson,PREVENTION,Anderson,FP-c925d09b-19c7-4802-84f0-77ad26692cc5,(206) 523-6416,(360) 403-8401,LIEUTENANT,C,STATION_10,ENGINE 010,2025-09-15 10:46:13,danderson,danderson
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2017-11-10,mjackson@firedepartment.org,FD5387,Manuel,Manuel Jackson,TRAINING,Jackson,FP-fe7c0250-1bc0-4fb3-a5c4-ac30330ac591,(206) 630-8826,(206) 873-5525,FIREFIGHTER,A,STATION_05,LADDER 005,2025-09-15 10:46:13,mjackson,mjackson
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2010-09-20,tarias@firedepartment.org,FD6243,Travis,Travis Arias,TRAINING,Arias,FP-59c76155-89ca-4338-80a1-5591eaf8484a,(206) 581-2543,(425) 830-7946,FIREFIGHTER,A,STATION_04,AID 004,2025-09-15 10:46:13,tarias,tarias
True,"[""EMT""]",2025-09-15 10:46:13,2018-10-04,mtanner@firedepartment.org,FD1888,Michelle,Michelle Tanner,ADMIN,Tanner,FP-f40dc2c6-6cc6-4bab-b57d-2f2e19d9a90d,(360) 335-3266,(206) 575-8919,FIREFIGHTER,B,STATION_18,MEDIC 018,2025-09-15 10:46:13,mtanner,mtanner
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-02-24,lgoodman@firedepartment.org,FD5482,Laurie,Laurie Goodman,TRAINING,Goodman,FP-2b308201-a9ba-4a1d-a53e-2dcdd19bf401,(206) 832-9997,(206) 964-3391,PARAMEDIC,A,STATION_23,ENGINE 023,2025-09-15 10:46:13,lgoodman,lgoodman
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2009-12-21,jgarcia@firedepartment.org,FD3571,John,John Garcia,ADMIN,Garcia,FP-be4a28c8-307d-4e88-a8eb-3fc3e5f343e8,(360) 733-6079,(425) 859-3321,LIEUTENANT,A,STATION_23,ENGINE 023,2025-09-15 10:46:13,jgarcia,jgarcia
True,"[""EMT""]",2025-09-15 10:46:13,2002-09-13,sfox@firedepartment.org,FD3543,Shannon,Shannon Fox,ADMIN,Fox,FP-9737405a-bb98-46a2-9fc1-d24a4082174b,(425) 650-1916,(360) 752-8640,BATTALION_CHIEF,C,STATION_28,MEDIC 028,2025-09-15 10:46:13,sfox,sfox
True,"[""EMT""]",2025-09-15 10:46:13,2011-01-20,cbenton@firedepartment.org,FD8445,Charlene,Charlene Benton,PREVENTION,Benton,FP-7b2502f9-7991-41e9-9bb2-afcdef27df47,(206) 211-9604,(206) 535-9470,BATTALION_CHIEF,C,STATION_31,MEDIC 031,2025-09-15 10:46:13,cbenton,cbenton
True,"[""HAZMAT""]",2025-09-15 10:46:13,2016-10-24,swilliams@firedepartment.org,FD2701,Suzanne,Suzanne Williams,ADMIN,Williams,FP-c34d01af-6db7-44fd-bc5c-2e524ee0ae47,(425) 840-2679,(206) 271-1598,FIREFIGHTER,C,STATION_14,AID 014,2025-09-15 10:46:13,swilliams,swilliams
True,"[""FIRE_INSTRUCTOR"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-11-10,thudson@firedepartment.org,FD6724,Tommy,Tommy Hudson,OPERATIONS,Hudson,FP-3a7aeafa-27ae-4589-a136-a8ceefa73860,(206) 267-8129,(206) 595-3459,LIEUTENANT,C,STATION_21,MEDIC 021,2025-09-15 10:46:13,thudson,thudson
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2011-03-19,lmorgan@firedepartment.org,FD6228,Lee,Lee Morgan,ADMIN,Morgan,FP-d6be0304-0b03-4ee8-b352-bf085755c84a,(206) 998-7597,(206) 424-8076,BATTALION_CHIEF,A,STATION_04,MEDIC 004,2025-09-15 10:46:13,lmorgan,lmorgan
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2003-03-07,rgray@firedepartment.org,FD8431,Roger,Roger Gray,PREVENTION,Gray,FP-c683b63a-8d6d-41f8-b0fd-0b6e4ab53a6d,(564) 570-4006,(206) 418-1758,FIREFIGHTER,B,STATION_31,MEDIC 031,2025-09-15 10:46:13,rgray,rgray
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2017-07-10,eortiz@firedepartment.org,FD7553,Emma,Emma Ortiz,TRAINING,Ortiz,FP-eac58a2d-4c06-44fc-b0a1-6383cf3308b9,(206) 200-6410,(206) 837-1211,LIEUTENANT,C,STATION_09,AID 009,2025-09-15 10:46:13,eortiz,eortiz
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2021-12-25,rcharles@firedepartment.org,FD2602,Rickey,Rickey Charles,TRAINING,Charles,FP-4e2210d8-e4a1-4fae-a84c-c7c9d6c9c5f4,(206) 497-6739,(206) 624-1566,PARAMEDIC,B,STATION_23,ENGINE 023,2025-09-15 10:46:13,rcharles,rcharles
True,"[""EMT""]",2025-09-15 10:46:13,2022-10-20,kboone@firedepartment.org,FD5295,Karen,Karen Boone,ADMIN,Boone,FP-0c2c55fd-f52b-4361-80d2-376eaa68b029,(425) 756-8737,(206) 407-4136,PARAMEDIC,B,STATION_18,AID 018,2025-09-15 10:46:13,kboone,kboone
True,"[""EMT"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2010-01-16,aking@firedepartment.org,FD2038,Alexander,Alexander King,ADMIN,King,FP-a1b69d83-6ded-4664-ba96-6f806024ee15,(206) 836-4307,(425) 591-7302,LIEUTENANT,B,STATION_35,MEDIC 035,2025-09-15 10:46:13,aking,aking
True,"[""HAZMAT""]",2025-09-15 10:46:13,2017-10-15,mcordova@firedepartment.org,FD4372,Miguel,Miguel Cordova,OPERATIONS,Cordova,FP-cb50e388-edd7-4fcd-b51a-b896e554c108,(425) 296-7996,(425) 923-5296,LIEUTENANT,B,STATION_28,LADDER 028,2025-09-15 10:46:13,mcordova,mcordova
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2009-11-26,shoover@firedepartment.org,FD7711,Scott,Scott Hoover,PREVENTION,Hoover,FP-c6acc63e-755c-4d11-a9e1-41f61a0e991d,(206) 572-3826,(206) 990-2921,FIREFIGHTER,A,STATION_20,MEDIC 020,2025-09-15 10:46:13,shoover,shoover
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2013-07-23,gmitchell@firedepartment.org,FD9406,Gabriel,Gabriel Mitchell,ADMIN,Mitchell,FP-6262bbf2-65d2-45c5-9ca1-2f0e438f566b,(425) 251-3472,(206) 464-3149,LIEUTENANT,B,STATION_03,LADDER 003,2025-09-15 10:46:13,gmitchell,gmitchell
True,"[""HAZMAT""]",2025-09-15 10:46:13,2022-07-16,rhamilton@firedepartment.org,FD1412,Regina,Regina Hamilton,PREVENTION,Hamilton,FP-ac76822e-a3a4-4050-bf9b-aa4c5175206e,(425) 368-9044,(564) 305-2569,PARAMEDIC,B,STATION_02,AID 002,2025-09-15 10:46:13,rhamilton,rhamilton
True,"[""EMT"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2004-12-27,cboyd@firedepartment.org,FD6844,Christine,Christine Boyd,TRAINING,Boyd,FP-8f511c98-ba52-4765-83e9-7a36d81b4b6d,(206) 872-4586,(206) 294-9011,BATTALION_CHIEF,B,STATION_06,AID 006,2025-09-15 10:46:13,cboyd,cboyd
True,"[""HAZMAT""]",2025-09-15 10:46:13,2005-08-30,cguerrero@firedepartment.org,FD9068,Christopher,Christopher Guerrero,ADMIN,Guerrero,FP-d39b476e-b7f1-4d82-81c4-866554f31945,(206) 704-3702,(206) 663-2085,LIEUTENANT,B,STATION_16,ENGINE 016,2025-09-15 10:46:13,cguerrero,cguerrero
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2005-08-20,jhowell@firedepartment.org,FD3682,Jennifer,Jennifer Howell,TRAINING,Howell,FP-abfc0ed2-7f42-404a-a3f0-c384e0fe75c9,(206) 279-6398,(206) 859-9392,FIREFIGHTER,A,STATION_30,MEDIC 030,2025-09-15 10:46:13,jhowell,jhowell
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2018-01-01,dreynolds@firedepartment.org,FD9546,Daniel,Daniel Reynolds,TRAINING,Reynolds,FP-a7542530-706b-4a5a-9ec4-c791015597b4,(206) 940-2559,(564) 214-5932,LIEUTENANT,B,STATION_08,AID 008,2025-09-15 10:46:13,dreynolds,dreynolds
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2009-05-31,pchapman@firedepartment.org,FD9686,Peter,Peter Chapman,OPERATIONS,Chapman,FP-8dde70d6-3d7d-409b-8169-66f2b02902f3,(206) 822-1180,(360) 269-8688,BATTALION_CHIEF,A,STATION_34,AID 034,2025-09-15 10:46:13,pchapman,pchapman
True,"[""EMT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2016-08-12,cpetty@firedepartment.org,FD4769,Caleb,Caleb Petty,PREVENTION,Petty,FP-6ff8eeed-7c8d-4e35-835f-96582e074e07,(425) 288-6752,(360) 455-9632,FIREFIGHTER,A,STATION_29,MEDIC 029,2025-09-15 10:46:13,cpetty,cpetty
